TABLEID:Item Journal Line
*Journal Template Name	*Journal Batch Name	*Line No.	*Item No.	*Posting Date	*Entry Type	*Document No.	*Location Code	*Quantity	*Unit Amount	*Unit Cost	*Amount	*Discount Amount	*Expiration Date	*Lot No.
ITEM	NWVDEMO	219620000	33170	08/28/26	Negative Adjmt.	TR260828	W0003	2	5.5	5.5	11	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	219630000	33170	08/28/26	Negative Adjmt.	TR260828	W0003	8	5.5	5.5	44	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	219640000	33170	08/28/26	Negative Adjmt.	TR260828	W0003	6	5.5	5.5	33	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	219650000	33170	08/28/26	Negative Adjmt.	WS260828	W0003	4	5.5	5.5	22	0	08/27/26	L260823-33170A
ITEM	NWVDEMO	219660000	10000	08/28/26	Sale	SL260828	S0001	18	1	0.9	18	0		
ITEM	NWVDEMO	219670000	10000	08/28/26	Sale	SL260828	S0002	8	1	0.9	8	0		
ITEM	NWVDEMO	219680000	10000	08/28/26	Sale	SL260828	S0013	8	1	0.9	8	0		
ITEM	NWVDEMO	219690000	10045	08/28/26	Sale	SL260828	S0001	12	0.86	0.45	10.32	0		
ITEM	NWVDEMO	219700000	10045	08/28/26	Sale	SL260828	S0002	8	0.86	0.45	6.88	0		
ITEM	NWVDEMO	219710000	10045	08/28/26	Sale	SL260828	S0013	4	0.86	0.45	3.44	0		
ITEM	NWVDEMO	219720000	10070	08/28/26	Sale	SL260828	S0001	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	219730000	10070	08/28/26	Sale	SL260828	S0002	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	219740000	10070	08/28/26	Sale	SL260828	S0013	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	219750000	10100	08/28/26	Sale	SL260828	S0001	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	219760000	10100	08/28/26	Sale	SL260828	S0001	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	219770000	10100	08/28/26	Sale	SL260828	S0002	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	219780000	10100	08/28/26	Sale	SL260828	S0013	2	2.8	1.7	5.6	0		
ITEM	NWVDEMO	219790000	18120	08/28/26	Sale	SL260828	S0001	5	1.36	1	6.8	0		
ITEM	NWVDEMO	219800000	18120	08/28/26	Sale	SL260828	S0002	2	1.36	1	2.72	0		
ITEM	NWVDEMO	219810000	18120	08/28/26	Sale	SL260828	S0013	2	1.36	1	2.72	0		
ITEM	NWVDEMO	219820000	18120	08/28/26	Sale	SL260828	S0013	1	1.36	1	1.36	0		
ITEM	NWVDEMO	219830000	18200	08/28/26	Sale	SL260828	S0001	6	1.64	0.95	9.84	0		
ITEM	NWVDEMO	219840000	18200	08/28/26	Sale	SL260828	S0002	4	1.64	0.95	6.56	0		
ITEM	NWVDEMO	219850000	18200	08/28/26	Sale	SL260828	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	219860000	30091	08/28/26	Sale	SL260828	S0001	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	219870000	30091	08/28/26	Sale	SL260828	S0002	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	219880000	30091	08/28/26	Sale	SL260828	S0010	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	219890000	33100	08/28/26	Sale	SL260828	S0001	13	1.36	1	17.68	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	219900000	33100	08/28/26	Sale	SL260828	S0002	8	1.36	1	10.88	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	219910000	33100	08/28/26	Sale	SL260828	S0005	5	1.36	1	6.8	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	219920000	33100	08/28/26	Sale	SL260828	S0010	8	1.36	1	10.88	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	219930000	33110	08/28/26	Sale	SL260828	S0001	5	1.59	1.2	7.95	0	08/29/26	L260825-33110A
ITEM	NWVDEMO	219940000	33110	08/28/26	Sale	SL260828	S0002	7	1.59	1.2	11.13	0	08/29/26	L260825-33110A
ITEM	NWVDEMO	219950000	33110	08/28/26	Sale	SL260828	S0005	3	1.59	1.2	4.77	0	08/29/26	L260825-33110A
ITEM	NWVDEMO	219960000	33110	08/28/26	Sale	SL260828	S0010	6	1.59	1.2	9.54	0	08/29/26	L260825-33110B
ITEM	NWVDEMO	219970000	33116	08/28/26	Sale	SL260828	S0001	6	1.09	0.78	6.54	0	08/28/26	L260823-33116B
ITEM	NWVDEMO	219980000	33116	08/28/26	Sale	SL260828	S0002	4	1.09	0.78	4.36	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	219990000	33116	08/28/26	Sale	SL260828	S0005	4	1.09	0.78	4.36	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	220000000	33116	08/28/26	Sale	SL260828	S0010	4	1.09	0.78	4.36	0	08/31/26	L260827-33116B
ITEM	NWVDEMO	220010000	33120	08/28/26	Sale	SL260828	S0001	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	220020000	33120	08/28/26	Sale	SL260828	S0005	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	220030000	33120	08/28/26	Sale	SL260828	S0010	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	220040000	33130	08/28/26	Sale	SL260828	S0001	2	9.55	7.1	19.1	0	08/29/26	L260821-33130
ITEM	NWVDEMO	220050000	33130	08/28/26	Sale	SL260828	S0002	2	9.55	7.1	19.1	0	08/29/26	L260821-33130
ITEM	NWVDEMO	220060000	33130	08/28/26	Sale	SL260828	S0010	4	9.55	7.1	38.2	0	08/31/26	L260823-33130
ITEM	NWVDEMO	220070000	33150	08/28/26	Sale	SL260828	S0001	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	220080000	33150	08/28/26	Sale	SL260828	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	220090000	33150	08/28/26	Sale	SL260828	S0010	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	220100000	33160	08/28/26	Sale	SL260828	S0001	2	7.18	5.5	14.36	0	08/31/26	L260823-33160
ITEM	NWVDEMO	220110000	33160	08/28/26	Sale	SL260828	S0002	3	7.18	5.5	21.54	0	08/31/26	L260823-33160
ITEM	NWVDEMO	220120000	33160	08/28/26	Sale	SL260828	S0005	2	7.18	5.5	14.36	0	08/31/26	L260823-33160
ITEM	NWVDEMO	220130000	33160	08/28/26	Sale	SL260828	S0010	1	7.18	5.5	7.18	0	08/31/26	L260823-33160
ITEM	NWVDEMO	220140000	33170	08/28/26	Sale	SL260828	S0001	9	7.18	5.5	64.62	0	08/28/26	L260823-33170B
ITEM	NWVDEMO	220150000	33170	08/28/26	Sale	SL260828	S0002	5	7.18	5.5	35.9	0	08/28/26	L260823-33170B
ITEM	NWVDEMO	220160000	33170	08/28/26	Sale	SL260828	S0005	2	7.18	5.5	14.36	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	220170000	33170	08/28/26	Sale	SL260828	S0010	5	7.18	5.5	35.9	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	220180000	33200	08/28/26	Sale	SL260828	S0002	7	5.91	4.2	41.37	0		
ITEM	NWVDEMO	220190000	33200	08/28/26	Sale	SL260828	S0005	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	220200000	33200	08/28/26	Sale	SL260828	S0010	5	5.91	4.2	29.55	0		
ITEM	NWVDEMO	220210000	33250	08/28/26	Sale	SL260828	S0001	5	5.36	4.1	26.8	0		
ITEM	NWVDEMO	220220000	33250	08/28/26	Sale	SL260828	S0002	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	220230000	33250	08/28/26	Sale	SL260828	S0005	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	220240000	33250	08/28/26	Sale	SL260828	S0010	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	220250000	33310	08/28/26	Sale	SL260828	S0001	15	3	1.1	45	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	220260000	33310	08/28/26	Sale	SL260828	S0002	16	3	1.1	48	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	220270000	33310	08/28/26	Sale	SL260828	S0005	7	3	1.1	21	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	220280000	33310	08/28/26	Sale	SL260828	S0010	11	3	1.1	33	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	220290000	33323	08/28/26	Sale	SL260828	S0001	1	3	1.1	3	0	03/21/27	L260628-33323A
ITEM	NWVDEMO	220300000	33323	08/28/26	Sale	SL260828	S0001	12	3	1.1	36	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	220310000	33323	08/28/26	Sale	SL260828	S0002	8	3	1.1	24	0	09/13/26	L260720-33323-SD
ITEM	NWVDEMO	220320000	33323	08/28/26	Sale	SL260828	S0005	6	3	1.1	18	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	220330000	33323	08/28/26	Sale	SL260828	S0010	9	3	1.1	27	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	220340000	33341	08/28/26	Sale	SL260828	S0001	8	5.75	2.1	46	0	01/27/27	L260712-33341B
ITEM	NWVDEMO	220350000	33341	08/28/26	Sale	SL260828	S0002	6	5.75	2.1	34.5	0	01/27/27	L260712-33341B
ITEM	NWVDEMO	220360000	33341	08/28/26	Sale	SL260828	S0005	2	5.75	2.1	11.5	0	10/18/26	L260819-33341-SD
ITEM	NWVDEMO	220370000	33341	08/28/26	Sale	SL260828	S0010	2	5.75	2.1	11.5	0	01/31/27	L260823-33341A
ITEM	NWVDEMO	220380000	10000	08/29/26	Purchase	PR260829	W0003	47	0.9	0.9	42.3	0		
ITEM	NWVDEMO	220390000	10000	08/29/26	Purchase	PR260829	W0003	47	0.9	0.9	42.3	0		
ITEM	NWVDEMO	220400000	10000	08/29/26	Purchase	PR260829	W0003	48	0.9	0.9	43.2	0		
ITEM	NWVDEMO	220410000	10100	08/29/26	Purchase	PR260829	W0003	30	1.7	1.7	51	0		
ITEM	NWVDEMO	220420000	10100	08/29/26	Purchase	PR260829	W0003	30	1.7	1.7	51	0		
ITEM	NWVDEMO	220430000	33100	08/29/26	Purchase	PR260829	W0003	59	1	1	59	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	220440000	33100	08/29/26	Purchase	PR260829	W0003	59	1	1	59	0	09/02/26	L260829-33100B
ITEM	NWVDEMO	220450000	33100	08/29/26	Purchase	PR260829	W0003	60	1	1	60	0	09/01/26	L260829-33100C
ITEM	NWVDEMO	220460000	33110	08/29/26	Purchase	PR260829	W0003	31	1.2	1.2	37.2	0	09/01/26	L260829-33110A
ITEM	NWVDEMO	220470000	33110	08/29/26	Purchase	PR260829	W0003	32	1.2	1.2	38.4	0	09/02/26	L260829-33110B
ITEM	NWVDEMO	220480000	33116	08/29/26	Purchase	PR260829	W0003	45	0.78	0.78	35.1	0	09/02/26	L260829-33116A
ITEM	NWVDEMO	220490000	33116	08/29/26	Purchase	PR260829	W0003	45	0.78	0.78	35.1	0	09/02/26	L260829-33116B
ITEM	NWVDEMO	220500000	33120	08/29/26	Purchase	PR260829	W0003	31	6.5	6.5	201.5	0		
ITEM	NWVDEMO	220510000	33130	08/29/26	Purchase	PR260829	W0003	18	7.1	7.1	127.8	0	09/06/26	L260829-33130
ITEM	NWVDEMO	220520000	33160	08/29/26	Purchase	PR260829	W0003	27	5.5	5.5	148.5	0	09/05/26	L260829-33160
ITEM	NWVDEMO	220530000	33170	08/29/26	Purchase	PR260829	W0003	20	5.5	5.5	110	0	09/02/26	L260829-33170A
ITEM	NWVDEMO	220540000	33170	08/29/26	Purchase	PR260829	W0003	21	5.5	5.5	115.5	0	09/03/26	L260829-33170B
ITEM	NWVDEMO	220550000	33310	08/29/26	Purchase	PR260829	W0003	663	1.1	1.1	729.3	0	10/13/26	L260829-33310-SD
ITEM	NWVDEMO	220560000	10045	08/29/26	Positive Adjmt.	TR260829	S0001	28	0.45	0.45	12.6	0		
ITEM	NWVDEMO	220570000	10045	08/29/26	Positive Adjmt.	TR260829	S0001	4	0.45	0.45	1.8	0		
ITEM	NWVDEMO	220580000	10045	08/29/26	Positive Adjmt.	TR260829	S0001	15	0.45	0.45	6.75	0		
ITEM	NWVDEMO	220590000	10045	08/29/26	Positive Adjmt.	TR260829	S0002	25	0.45	0.45	11.25	0		
ITEM	NWVDEMO	220600000	10045	08/29/26	Positive Adjmt.	TR260829	S0013	7	0.45	0.45	3.15	0		
ITEM	NWVDEMO	220610000	10045	08/29/26	Positive Adjmt.	TR260829	S0013	14	0.45	0.45	6.3	0		
ITEM	NWVDEMO	220620000	33110	08/29/26	Positive Adjmt.	TR260829	S0001	23	1.2	1.2	27.6	0	08/29/26	L260825-33110B
ITEM	NWVDEMO	220630000	33110	08/29/26	Positive Adjmt.	TR260829	S0001	5	1.2	1.2	6	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220640000	33110	08/29/26	Positive Adjmt.	TR260829	S0002	22	1.2	1.2	26.4	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220650000	33110	08/29/26	Positive Adjmt.	TR260829	S0005	12	1.2	1.2	14.4	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220660000	33110	08/29/26	Positive Adjmt.	TR260829	S0010	1	1.2	1.2	1.2	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220670000	33110	08/29/26	Positive Adjmt.	TR260829	S0010	17	1.2	1.2	20.4	0	08/29/26	L260827-33110B
ITEM	NWVDEMO	220680000	33310	08/29/26	Positive Adjmt.	TR260829	S0010	663	1.1	1.1	729.3	0	10/13/26	L260829-33310-SD
ITEM	NWVDEMO	220690000	10000	08/29/26	Negative Adjmt.	WS260829	S0002	3	0.9	0.9	2.7	0		
ITEM	NWVDEMO	220700000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	28	0.45	0.45	12.6	0		
ITEM	NWVDEMO	220710000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	4	0.45	0.45	1.8	0		
ITEM	NWVDEMO	220720000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	15	0.45	0.45	6.75	0		
ITEM	NWVDEMO	220730000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	25	0.45	0.45	11.25	0		
ITEM	NWVDEMO	220740000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	7	0.45	0.45	3.15	0		
ITEM	NWVDEMO	220750000	10045	08/29/26	Negative Adjmt.	TR260829	W0003	14	0.45	0.45	6.3	0		
ITEM	NWVDEMO	220760000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	23	1.2	1.2	27.6	0	08/29/26	L260825-33110B
ITEM	NWVDEMO	220770000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	5	1.2	1.2	6	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220780000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	22	1.2	1.2	26.4	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220790000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	12	1.2	1.2	14.4	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220800000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	1	1.2	1.2	1.2	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	220810000	33110	08/29/26	Negative Adjmt.	TR260829	W0003	17	1.2	1.2	20.4	0	08/29/26	L260827-33110B
ITEM	NWVDEMO	220820000	33116	08/29/26	Negative Adjmt.	WS260829	S0001	18	0.78	0.78	14.04	0	08/28/26	L260823-33116B
ITEM	NWVDEMO	220830000	33170	08/29/26	Negative Adjmt.	WS260829	S0001	3	5.5	5.5	16.5	0	08/28/26	L260823-33170B
ITEM	NWVDEMO	220840000	33170	08/29/26	Negative Adjmt.	WS260829	S0002	4	5.5	5.5	22	0	08/28/26	L260823-33170B
ITEM	NWVDEMO	220850000	33310	08/29/26	Negative Adjmt.	TR260829	W0003	663	1.1	1.1	729.3	0	10/13/26	L260829-33310-SD
ITEM	NWVDEMO	220860000	10000	08/29/26	Sale	SL260829	S0001	16	1	0.9	16	0		
ITEM	NWVDEMO	220870000	10000	08/29/26	Sale	SL260829	S0002	12	1	0.9	12	0		
ITEM	NWVDEMO	220880000	10000	08/29/26	Sale	SL260829	S0013	11	1	0.9	11	0		
ITEM	NWVDEMO	220890000	10045	08/29/26	Sale	SL260829	S0001	9	0.86	0.45	7.74	0		
ITEM	NWVDEMO	220900000	10045	08/29/26	Sale	SL260829	S0002	7	0.86	0.45	6.02	0		
ITEM	NWVDEMO	220910000	10045	08/29/26	Sale	SL260829	S0002	1	0.86	0.45	0.86	0		
ITEM	NWVDEMO	220920000	10045	08/29/26	Sale	SL260829	S0013	6	0.86	0.45	5.16	0		
ITEM	NWVDEMO	220930000	10070	08/29/26	Sale	SL260829	S0001	10	1.82	0.5	18.2	0		
ITEM	NWVDEMO	220940000	10070	08/29/26	Sale	SL260829	S0002	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	220950000	10070	08/29/26	Sale	SL260829	S0013	3	1.82	0.5	5.46	0		
ITEM	NWVDEMO	220960000	10100	08/29/26	Sale	SL260829	S0001	4	2.8	1.7	11.2	0		
ITEM	NWVDEMO	220970000	10100	08/29/26	Sale	SL260829	S0002	4	2.8	1.7	11.2	0		
ITEM	NWVDEMO	220980000	10100	08/29/26	Sale	SL260829	S0013	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	220990000	18120	08/29/26	Sale	SL260829	S0001	7	1.36	1	9.52	0		
ITEM	NWVDEMO	221000000	18120	08/29/26	Sale	SL260829	S0001	5	1.36	1	6.8	0		
ITEM	NWVDEMO	221010000	18120	08/29/26	Sale	SL260829	S0002	2	1.36	1	2.72	0		
ITEM	NWVDEMO	221020000	18120	08/29/26	Sale	SL260829	S0013	4	1.36	1	5.44	0		
ITEM	NWVDEMO	221030000	18120	08/29/26	Sale	WS260829	W0003	14	0.98	1	13.72	0		
ITEM	NWVDEMO	221040000	18200	08/29/26	Sale	SL260829	S0001	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	221050000	18200	08/29/26	Sale	SL260829	S0001	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	221060000	18200	08/29/26	Sale	SL260829	S0002	4	1.64	0.95	6.56	0		
ITEM	NWVDEMO	221070000	18200	08/29/26	Sale	SL260829	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	221080000	18200	08/29/26	Sale	SL260829	S0013	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	221090000	18200	08/29/26	Sale	WS260829	W0003	13	1.18	0.95	15.34	0		
ITEM	NWVDEMO	221100000	30091	08/29/26	Sale	SL260829	S0001	2	4.18	2.8	8.36	0		
ITEM	NWVDEMO	221110000	30091	08/29/26	Sale	SL260829	S0002	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	221120000	30091	08/29/26	Sale	WS260829	W0003	3	3.01	2.8	9.03	0		
ITEM	NWVDEMO	221130000	33100	08/29/26	Sale	SL260829	S0001	12	1.36	1	16.32	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	221140000	33100	08/29/26	Sale	SL260829	S0002	3	1.36	1	4.08	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	221150000	33100	08/29/26	Sale	SL260829	S0002	9	1.36	1	12.24	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	221160000	33100	08/29/26	Sale	SL260829	S0005	7	1.36	1	9.52	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	221170000	33100	08/29/26	Sale	SL260829	S0010	6	1.36	1	8.16	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	221180000	33110	08/29/26	Sale	SL260829	S0001	11	1.59	1.2	17.49	0	08/29/26	L260825-33110B
ITEM	NWVDEMO	221190000	33110	08/29/26	Sale	SL260829	S0002	12	1.59	1.2	19.08	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	221200000	33110	08/29/26	Sale	SL260829	S0005	5	1.59	1.2	7.95	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	221210000	33110	08/29/26	Sale	SL260829	S0010	1	1.59	1.2	1.59	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	221220000	33110	08/29/26	Sale	SL260829	S0010	6	1.59	1.2	9.54	0	08/29/26	L260827-33110B
ITEM	NWVDEMO	221230000	33116	08/29/26	Sale	SL260829	S0001	2	1.09	0.78	2.18	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	221240000	33116	08/29/26	Sale	SL260829	S0002	2	1.09	0.78	2.18	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	221250000	33116	08/29/26	Sale	SL260829	S0005	5	1.09	0.78	5.45	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	221260000	33116	08/29/26	Sale	SL260829	S0010	5	1.09	0.78	5.45	0	08/31/26	L260827-33116B
ITEM	NWVDEMO	221270000	33120	08/29/26	Sale	SL260829	S0001	4	8.64	6.5	34.56	0		
ITEM	NWVDEMO	221280000	33120	08/29/26	Sale	SL260829	S0001	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	221290000	33120	08/29/26	Sale	SL260829	S0005	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	221300000	33120	08/29/26	Sale	SL260829	S0010	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	221310000	33130	08/29/26	Sale	SL260829	S0001	3	9.55	7.1	28.65	0	08/29/26	L260821-33130
ITEM	NWVDEMO	221320000	33130	08/29/26	Sale	SL260829	S0002	1	9.55	7.1	9.55	0	08/29/26	L260821-33130
ITEM	NWVDEMO	221330000	33130	08/29/26	Sale	SL260829	S0005	2	9.55	7.1	19.1	0	08/31/26	L260823-33130
ITEM	NWVDEMO	221340000	33130	08/29/26	Sale	SL260829	S0010	2	9.55	7.1	19.1	0	08/31/26	L260823-33130
ITEM	NWVDEMO	221350000	33150	08/29/26	Sale	SL260829	S0001	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	221360000	33150	08/29/26	Sale	SL260829	S0001	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	221370000	33150	08/29/26	Sale	SL260829	S0002	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	221380000	33150	08/29/26	Sale	SL260829	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	221390000	33150	08/29/26	Sale	SL260829	S0010	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	221400000	33160	08/29/26	Sale	SL260829	S0001	3	7.18	5.5	21.54	0	09/03/26	L260827-33160A
ITEM	NWVDEMO	221410000	33160	08/29/26	Sale	SL260829	S0002	3	7.18	5.5	21.54	0	08/31/26	L260823-33160
ITEM	NWVDEMO	221420000	33160	08/29/26	Sale	SL260829	S0010	4	7.18	5.5	28.72	0	08/31/26	L260823-33160
ITEM	NWVDEMO	221430000	33170	08/29/26	Sale	SL260829	S0002	2	7.18	5.5	14.36	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	221440000	33170	08/29/26	Sale	SL260829	S0005	2	7.18	5.5	14.36	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	221450000	33170	08/29/26	Sale	SL260829	S0010	1	7.18	5.5	7.18	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	221460000	33200	08/29/26	Sale	SL260829	S0002	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	221470000	33200	08/29/26	Sale	SL260829	S0005	2	5.91	4.2	11.82	0		
ITEM	NWVDEMO	221480000	33200	08/29/26	Sale	SL260829	S0010	6	5.91	4.2	35.46	0		
ITEM	NWVDEMO	221490000	33250	08/29/26	Sale	SL260829	S0001	7	5.36	4.1	37.52	0		
ITEM	NWVDEMO	221500000	33250	08/29/26	Sale	SL260829	S0002	10	5.36	4.1	53.6	0		
ITEM	NWVDEMO	221510000	33250	08/29/26	Sale	SL260829	S0005	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	221520000	33250	08/29/26	Sale	SL260829	S0010	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	221530000	33310	08/29/26	Sale	SL260829	S0001	21	3	1.1	63	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	221540000	33310	08/29/26	Sale	SL260829	S0002	15	3	1.1	45	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	221550000	33310	08/29/26	Sale	SL260829	S0005	9	3	1.1	27	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	221560000	33310	08/29/26	Sale	SL260829	S0010	14	3	1.1	42	0	10/13/26	L260829-33310-SD
ITEM	NWVDEMO	221570000	33310	08/29/26	Sale	WS260829	W0003	63	2.16	1.1	136.08	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	221580000	33323	08/29/26	Sale	SL260829	S0001	17	3	1.1	51	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	221590000	33323	08/29/26	Sale	SL260829	S0002	14	3	1.1	42	0	09/13/26	L260720-33323-SD
ITEM	NWVDEMO	221600000	33323	08/29/26	Sale	SL260829	S0005	6	3	1.1	18	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	221610000	33323	08/29/26	Sale	SL260829	S0010	10	3	1.1	30	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	221620000	33323	08/29/26	Sale	WS260829	W0003	2	2.16	1.1	4.32	0	03/31/27	L260726-33323B
ITEM	NWVDEMO	221630000	33323	08/29/26	Sale	WS260829	W0003	50	2.16	1.1	108	0	04/02/27	L260823-33323A
ITEM	NWVDEMO	221640000	33341	08/29/26	Sale	SL260829	S0001	7	5.75	2.1	40.25	0	01/27/27	L260712-33341B
ITEM	NWVDEMO	221650000	33341	08/29/26	Sale	SL260829	S0002	2	5.75	2.1	11.5	0	01/27/27	L260712-33341B
ITEM	NWVDEMO	221660000	33341	08/29/26	Sale	SL260829	S0002	2	5.75	2.1	11.5	0	01/31/27	L260823-33341A
ITEM	NWVDEMO	221670000	33341	08/29/26	Sale	SL260829	S0005	3	5.75	2.1	17.25	0	10/18/26	L260819-33341-SD
ITEM	NWVDEMO	221680000	33341	08/29/26	Sale	SL260829	S0010	3	5.75	2.1	17.25	0	01/31/27	L260823-33341A
ITEM	NWVDEMO	221690000	33341	08/29/26	Sale	SL260829	S0010	3	5.75	2.1	17.25	0	02/01/27	L260809-33341B
ITEM	NWVDEMO	221700000	33341	08/29/26	Sale	WS260829	W0003	18	4.14	2.1	74.52	0	02/08/27	L260726-33341C
ITEM	NWVDEMO	221710000	10070	08/30/26	Positive Adjmt.	TR260830	S0001	36	0.5	0.5	18	0		
ITEM	NWVDEMO	221720000	10070	08/30/26	Positive Adjmt.	TR260830	S0001	6	0.5	0.5	3	0		
ITEM	NWVDEMO	221730000	10070	08/30/26	Positive Adjmt.	TR260830	S0001	16	0.5	0.5	8	0		
ITEM	NWVDEMO	221740000	10070	08/30/26	Positive Adjmt.	TR260830	S0002	25	0.5	0.5	12.5	0		
ITEM	NWVDEMO	221750000	10070	08/30/26	Positive Adjmt.	TR260830	S0002	11	0.5	0.5	5.5	0		
ITEM	NWVDEMO	221760000	10070	08/30/26	Positive Adjmt.	TR260830	S0013	31	0.5	0.5	15.5	0		
ITEM	NWVDEMO	221770000	10070	08/30/26	Positive Adjmt.	TR260830	S0013	3	0.5	0.5	1.5	0		
ITEM	NWVDEMO	221780000	10100	08/30/26	Positive Adjmt.	TR260830	S0001	22	1.7	1.7	37.4	0		
ITEM	NWVDEMO	221790000	10100	08/30/26	Positive Adjmt.	TR260830	S0002	1	1.7	1.7	1.7	0		
ITEM	NWVDEMO	221800000	10100	08/30/26	Positive Adjmt.	TR260830	S0002	16	1.7	1.7	27.2	0		
ITEM	NWVDEMO	221810000	10100	08/30/26	Positive Adjmt.	TR260830	S0013	10	1.7	1.7	17	0		
